DataAut,Numero Autorizzazione,Soggetto,Piva,Via Autorizzazione,Civico Autorizzazione,Oggetto,Dettaglio Oggetto,Area,Durata,Data Inizio,Data Fine
15/07/16,284864/2016,CONDOMINIO VIA SANZIO 6 ,97387610153,Via SANZIO RAFFAELLO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,26.13,40,21/09/16,30/10/16
15/07/16,284864/2016,CONDOMINIO VIA SANZIO 6 ,97387610153,Via SANZIO RAFFAELLO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,19.162,40,21/09/16,30/10/16
15/07/16,284864/2016,CONDOMINIO VIA SANZIO 6 ,97387610153,Via SANZIO RAFFAELLO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,38.324,40,21/09/16,30/10/16
18/07/16,191518/2016,CONDOMINIO CORSO BUENOS AIRES 2 ,95719590150,Corso BUENOS AIRES,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",46.5,183,01/09/16,02/03/17
18/07/16,228732/2016,"CONDOMINIO VIA SODERINI, 2  ",80268740158,Via SODERINI LUIGI,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio a mt 1,00 da stabile",3.96,45,29/08/16,12/10/16
18/07/16,228732/2016,"CONDOMINIO VIA SODERINI, 2  ",80268740158,Via SODERINI LUIGI,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,18.9,45,29/08/16,12/10/16
18/07/16,293168/2016,"CONDOMINIO DI VIA RIMINI,12 ",80333820159,Via RIMINI,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",26.6,60,20/09/16,18/11/16
18/07/16,293168/2016,"CONDOMINIO DI VIA RIMINI,12 ",80333820159,Via RIMINI,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,4.32,60,20/09/16,18/11/16
18/07/16,293168/2016,"CONDOMINIO DI VIA RIMINI,12 ",80333820159,Via RIMINI,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,3.96,60,20/09/16,18/11/16
18/07/16,312709/2016,"CONDOMINIO DI P.LE PORTA LODOVICA, 2  ",95703490151,Piazzale DI PORTA LODOVICA,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,6.48,23,14/07/16,05/08/16
18/07/16,312709/2016,"CONDOMINIO DI P.LE PORTA LODOVICA, 2  ",95703490151,Piazzale DI PORTA LODOVICA,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,23.76,23,14/07/16,05/08/16
18/07/16,312709/2016,"CONDOMINIO DI P.LE PORTA LODOVICA, 2  ",95703490151,Viale GIAN GALEAZZO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,16.2,23,14/07/16,05/08/16
18/07/16,312709/2016,"CONDOMINIO DI P.LE PORTA LODOVICA, 2  ",95703490151,Viale GIAN GALEAZZO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,59.4,23,14/07/16,05/08/16
19/07/16,195863/2016,CONDOMINIO VIA FRATELLI POZZI 1/A ,95699930152,Viale MONZA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,12,30,01/09/16,30/09/16
19/07/16,235842/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Corso DI PORTA TICINESE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,2.25,109,19/06/16,05/10/16
19/07/16,235842/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Corso DI PORTA TICINESE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,0.625,109,19/06/16,05/10/16
19/07/16,235842/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Corso DI PORTA TICINESE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,22.5,109,19/06/16,05/10/16
19/07/16,235842/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Via PIOPPETTE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,11.88,109,19/06/16,05/10/16
19/07/16,235842/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Via PIOPPETTE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,23.76,109,19/06/16,05/10/16
19/07/16,235842/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Via PIOPPETTE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.784,109,19/06/16,05/10/16
19/07/16,235842/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Via PIOPPETTE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.44,109,19/06/16,05/10/16
19/07/16,281739/2016,"CONDOMINIO VIA PIERO DELLA FRANCESCA,5 ",95556970150,Via PIERO DELLA FRANCESCA,5,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,36.4,90,05/09/16,03/12/16
20/07/16,144026/2016,CONDOMINIO VIA DON GIOVANNI VERITA' 19 ,95667100150,Via VERITA'DON GIOVANNI,19,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",29.25,60,22/07/16,19/09/16
20/07/16,144026/2016,CONDOMINIO VIA DON GIOVANNI VERITA' 19 ,95667100150,Via CANDIANI GIUSEPPE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,12.45,60,22/07/16,19/09/16
20/07/16,144026/2016,CONDOMINIO VIA DON GIOVANNI VERITA' 19 ,95667100150,Via CANDIANI GIUSEPPE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,19.92,60,22/07/16,19/09/16
20/07/16,166061/2016,CONDOMINIO VIA VALTELLINA 6 ,80277200152,Via DELLA BOSCAIOLA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,25.8,60,29/08/16,27/10/16
20/07/16,166061/2016,CONDOMINIO VIA VALTELLINA 6 ,80277200152,Via DELLA BOSCAIOLA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,30.1,60,29/08/16,27/10/16
20/07/16,325756/2016,CONDOMINIO CORSO BUENOS AIRES 92 ,80221280151,Piazzale LORETO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,28.6,81,24/07/16,12/10/16
20/07/16,325756/2016,CONDOMINIO CORSO BUENOS AIRES 92 ,80221280151,Piazzale LORETO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,5.2,81,24/07/16,12/10/16
20/07/16,325756/2016,CONDOMINIO CORSO BUENOS AIRES 92 ,80221280151,Piazzale LORETO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",4.68,81,24/07/16,12/10/16
21/07/16,151399/2016,IMMOBILIARE PAREA S.A.S.  ,2097600965,Via PAREA CARLO,1,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",37.05,60,13/09/16,11/11/16
21/07/16,151399/2016,IMMOBILIARE PAREA S.A.S.  ,2097600965,Via VITTORINI ELIO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",33.15,60,13/09/16,11/11/16
21/07/16,605971/2015,L.S.G I ITALIA SRL ,11343470156,Via BAGUTTA,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,5.44,100,27/07/16,03/11/16
21/07/16,605971/2015,L.S.G I ITALIA SRL ,11343470156,Via BAGUTTA,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,29.92,100,27/07/16,03/11/16
22/07/16,176047/2016,CONDOMINIO EDALTO SRL ,5447590968,Via AOSTA,0,"Occupazioni permanenti per attività edilizia, per la posa di gru e simili",Ponteggio,43.265,960,05/09/16,22/04/19
22/07/16,176047/2016,CONDOMINIO EDALTO SRL ,5447590968,Via CARACCIOLO FRANCESCO,94,"Occupazioni permanenti per attività edilizia, per la posa di gru e simili",Ponteggio,231.84,960,05/09/16,22/04/19
23/07/16,218156/2016,CONDOMINIO VIA PAVONI 3 ,80290260159,Via PAVONI LODOVICO,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",53.375,90,05/09/16,03/12/16
23/07/16,218156/2016,CONDOMINIO VIA PAVONI 3 ,80290260159,Via PAVONI LODOVICO,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,17.085,90,05/09/16,03/12/16
23/07/16,218156/2016,CONDOMINIO VIA PAVONI 3 ,80290260159,Via PAVONI LODOVICO,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,15,90,05/09/16,03/12/16
23/07/16,222824/2016,CONDOMINIO VIA SANTA RITA DA CASCIA 3 B ,80317320150,Via SANTA RITA DA CASCIA,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,22.555,90,07/09/16,05/12/16
23/07/16,222824/2016,CONDOMINIO VIA SANTA RITA DA CASCIA 3 B ,80317320150,Via SANTA RITA DA CASCIA,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,8.89,90,07/09/16,05/12/16
23/07/16,263847/2016,CONDOMINIO VIA PELLEGRINO ROSSI 88 ,95661850156,Via ROSSI PELLEGRINO,88,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,45.6,69,26/08/16,02/11/16
23/07/16,263847/2016,CONDOMINIO VIA PELLEGRINO ROSSI 88 ,95661850156,Via ROSSI PELLEGRINO,88,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,33.44,69,26/08/16,02/11/16
23/07/16,263847/2016,CONDOMINIO VIA PELLEGRINO ROSSI 88 ,95661850156,Via Giuseppe FINZI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,4.89,69,26/08/16,02/11/16
23/07/16,263847/2016,CONDOMINIO VIA PELLEGRINO ROSSI 88 ,95661850156,Via Giuseppe FINZI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,29.34,69,26/08/16,02/11/16
23/07/16,264215/2016,CONDOMINIO VIA PADRE RICCARDI 19 ,95509670154,Via RICCARDI PADRE PLACIDO,19,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,16.997,117,29/08/16,23/12/16
23/07/16,264215/2016,CONDOMINIO VIA PADRE RICCARDI 19 ,95509670154,Via RICCARDI PADRE PLACIDO,19,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,17.01,117,29/08/16,23/12/16
23/07/16,264215/2016,CONDOMINIO VIA PADRE RICCARDI 19 ,95509670154,Via RICCARDI PADRE PLACIDO,19,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,14.16,117,29/08/16,23/12/16
23/07/16,280147/2016,CONDOMINIO VIALE MONZA 175 ,95637920158,Viale MONZA,175,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",22.5,110,29/08/16,16/12/16
23/07/16,280147/2016,CONDOMINIO VIALE MONZA 175 ,95637920158,Viale MONZA,175,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,11.25,110,29/08/16,16/12/16
23/07/16,280147/2016,CONDOMINIO VIALE MONZA 175 ,95637920158,Viale MONZA,175,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,9,110,29/08/16,16/12/16
23/07/16,280147/2016,CONDOMINIO VIALE MONZA 175 ,95637920158,Viale MONZA,175,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,4.5,110,29/08/16,16/12/16
23/07/16,280147/2016,CONDOMINIO VIALE MONZA 175 ,95637920158,Via ROVIGNO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",21,110,29/08/16,16/12/16
23/07/16,280147/2016,CONDOMINIO VIALE MONZA 175 ,95637920158,Via ROVIGNO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,8.4,110,29/08/16,16/12/16
23/07/16,282660/2016,VOLPEDO SRL ,9131750961,Via PELLIZZA DA VOLPEDO,14,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,23.98,90,24/10/16,21/01/17
23/07/16,289896/2016,CAMERA DEL LAVORO METROPOLITANA DI MILANO ,80104190154,Via DANDOLO ENRICO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",51.35,120,05/09/16,02/01/17
23/07/16,289896/2016,CAMERA DEL LAVORO METROPOLITANA DI MILANO ,80104190154,Via DANDOLO ENRICO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.69,120,05/09/16,02/01/17
23/07/16,289896/2016,CAMERA DEL LAVORO METROPOLITANA DI MILANO ,80104190154,Corso DI PORTA VITTORIA,43,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,8.89,120,05/09/16,02/01/17
23/07/16,289896/2016,CAMERA DEL LAVORO METROPOLITANA DI MILANO ,80104190154,Corso DI PORTA VITTORIA,43,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,7.62,120,05/09/16,02/01/17
23/07/16,289896/2016,CAMERA DEL LAVORO METROPOLITANA DI MILANO ,80104190154,Corso DI PORTA VITTORIA,43,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,0.805,120,05/09/16,02/01/17
23/07/16,289896/2016,CAMERA DEL LAVORO METROPOLITANA DI MILANO ,80104190154,Corso DI PORTA VITTORIA,43,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.69,120,05/09/16,02/01/17
23/07/16,292728/2016,CONDOMINIO VIA PINDEMONTE 2 ,95677710154,Via PINDEMONTE IPPOLITO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,7.2,45,05/09/16,19/10/16
23/07/16,292728/2016,CONDOMINIO VIA PINDEMONTE 2 ,95677710154,Via PINDEMONTE IPPOLITO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,12.6,45,05/09/16,19/10/16
23/07/16,292728/2016,CONDOMINIO VIA PINDEMONTE 2 ,95677710154,Via PINDEMONTE IPPOLITO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",2.016,45,05/09/16,19/10/16
23/07/16,292728/2016,CONDOMINIO VIA PINDEMONTE 2 ,95677710154,Viale MAJNO LUIGI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,9,45,05/09/16,19/10/16
23/07/16,292728/2016,CONDOMINIO VIA PINDEMONTE 2 ,95677710154,Viale MAJNO LUIGI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,15.75,45,05/09/16,19/10/16
23/07/16,292728/2016,CONDOMINIO VIA PINDEMONTE 2 ,95677710154,Viale MAJNO LUIGI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",5.6,45,05/09/16,19/10/16
23/07/16,293619/2016,L.P. PREALPI ,80187840154,Piazza ASPROMONTE,29,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",13.78,90,22/09/16,20/12/16
23/07/16,293619/2016,L.P. PREALPI ,80187840154,Piazza ASPROMONTE,29,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,8,90,22/09/16,20/12/16
23/07/16,299767/2016,CONDOMINIO VIA ARCONATI COSTANZA 16 ,95596580159,Via ARCONATI COSTANZA,16,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,39.828,87,05/09/16,30/11/16
23/07/16,299767/2016,CONDOMINIO VIA ARCONATI COSTANZA 16 ,95596580159,Via ARCONATI COSTANZA,16,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,16.595,87,05/09/16,30/11/16
23/07/16,305718/2016,ANTEO SPA ,4460340153,Via MILAZZO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,16.5,180,04/10/16,01/04/17
25/07/16,144654/2016,RM COSTRUZIONI IMMOBILIARI SRL ,,Via COMUNE ANTICO,36,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,39,180,10/10/16,07/04/17
25/07/16,144654/2016,RM COSTRUZIONI IMMOBILIARI SRL ,,Via COMUNE ANTICO,36,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,3.3,180,10/10/16,07/04/17
25/07/16,218182/2016,IMMOBILIARE MAIGA SPA ,6588560158,Via SANTA MARIA SEGRETA,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,34.8,310,17/08/16,22/06/17
25/07/16,218182/2016,IMMOBILIARE MAIGA SPA ,6588560158,Via SANTA MARIA SEGRETA,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,40.6,310,17/08/16,22/06/17
25/07/16,218182/2016,IMMOBILIARE MAIGA SPA ,6588560158,Via SANTA MARIA SEGRETA,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,7,310,17/08/16,22/06/17
25/07/16,218182/2016,IMMOBILIARE MAIGA SPA ,6588560158,Via CASATI GABRIO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,7.38,310,17/08/16,22/06/17
25/07/16,218182/2016,IMMOBILIARE MAIGA SPA ,6588560158,Via CASATI GABRIO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",4.68,310,17/08/16,22/06/17
25/07/16,218182/2016,IMMOBILIARE MAIGA SPA ,6588560158,Via CASATI GABRIO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,27,310,17/08/16,22/06/17
25/07/16,218182/2016,IMMOBILIARE MAIGA SPA ,6588560158,Via CASATI GABRIO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,6.15,310,17/08/16,22/06/17
25/07/16,218182/2016,IMMOBILIARE MAIGA SPA ,6588560158,Via CASATI GABRIO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,5.4,310,17/08/16,22/06/17
26/07/16,124933/2016,CONDOMINIO GALLERIA SAN BABILA 4 B ,95587040155,Piazza SAN BABILA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,12.96,145,16/08/16,07/01/17
26/07/16,124933/2016,CONDOMINIO GALLERIA SAN BABILA 4 B ,95587040155,Piazza SAN BABILA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,1.44,145,16/08/16,07/01/17
26/07/16,124933/2016,CONDOMINIO GALLERIA SAN BABILA 4 B ,95587040155,Piazza SAN BABILA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.96,145,16/08/16,07/01/17
26/07/16,124933/2016,CONDOMINIO GALLERIA SAN BABILA 4 B ,95587040155,Piazza SAN BABILA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,5.98,145,16/08/16,07/01/17
26/07/16,124933/2016,CONDOMINIO GALLERIA SAN BABILA 4 B ,95587040155,Piazza SAN BABILA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,1.04,145,16/08/16,07/01/17
